  radius  	  theta   
0.5218988	1.5046483
0.5256798	1.4720107
0.5237878	1.4816100
0.5544231	1.5027285
0.5588811	1.4955726
0.5589956	1.4924310
0.5564786	1.4924310
0.5240103	1.4803883
0.5270172	1.4878932
0.5254571	1.4981906
0.5261255	1.4877187
0.6016804	3.4843753
0.2486607	3.5981708
0.2471231	3.6032322
0.6492835	5.4090895
0.4518325	1.0587167
0.4897002	2.1448700
0.4930586	2.1439799
0.4904794	2.1480989
0.3662449	5.5759953
0.4920827	2.1445559
0.4902629	2.1434738
0.3604165	5.5807252
0.4917900	2.1426884
0.4595575	2.1434389
0.4902846	2.1556562
0.3607123	5.5784912
0.3616002	5.5739533
0.3612055	5.5798002
0.4085812	4.7071530
0.4086015	4.7149721
0.4644604	2.1289526
0.4929936	2.1438054
0.2033796	4.2599996
0.2003643	4.2250931
0.2021167	4.2219515
0.8407219	6.2756804
0.8365747	6.2768498
0.2114805	4.2376594
0.2564029	3.1501622
0.6056931	3.3543483
0.3573628	5.0256058
0.5142060	2.6925194
0.3218351	0.8759808
0.5162380	2.7199211
0.5134449	2.6931478
0.5148241	2.6885401
0.5120783	2.6872311
0.5098223	2.6931827
0.5123978	2.7067962
0.5127173	2.7078085
0.5125741	2.6978427
0.5139412	2.6887844
0.5115056	2.7037768
0.5115827	2.6889241
0.5110763	2.6904250
0.5105702	2.6940204
0.5126181	2.6970398
0.3342072	5.7601276
0.5101192	2.6943869
0.4306680	1.1965977
0.9618174	3.7772416
0.6761604	1.5310028
0.7712999	4.2004839
0.6178537	1.0641272
0.8678017	3.7274997
0.3309120	5.3892626
0.7187052	5.6327011
0.3488143	2.0026781
0.3461442	1.9837587
0.3442398	1.9928518
0.3768616	1.9576136
0.3383841	1.9957665
0.3476499	1.9726409
0.3488534	1.9801808
0.3488534	1.9801808
0.3488534	1.9801808
0.3733675	1.9661658
0.3786566	1.9599000
0.8092929	2.1090559
0.8700837	1.1878711
0.6588152	2.4138427
0.6717695	2.4246463
0.7797409	5.5337758
0.2962894	3.4828045
0.2956630	3.4782667
0.3123750	3.1036492
0.3124612	1.9554494
0.5379381	4.1161845
0.2857823	1.9169649
0.3520575	3.5004323
0.9782984	3.3121986
0.9782984	3.3121986
0.2831506	1.8898251
0.2832071	1.8895633
0.2834051	1.8925478
0.2835182	1.8977838
0.2825945	1.8948691
0.2839708	1.8905581
0.2835182	1.8977838
0.5753739	5.2756940
0.5751416	5.2770903
0.9780252	3.3123033
0.5458971	0.8229227
0.9790160	3.3019011
0.2819444	1.8903487
0.8191173	1.7182993
0.5976583	0.0053233
0.9331026	0.9688323
0.9703204	0.9417797
0.9725424	0.9813986
0.5458971	6.0146315
0.5847041	5.1402390
0.9128375	3.6632716
0.3080892	2.0095197
0.8324296	5.1676232
0.7328279	6.0550533
0.7356484	6.0693650
0.7359174	6.0464838
0.1599145	2.9287323
0.1608096	2.9288196
0.1607022	2.9348060
0.1596102	2.9309314
0.7340357	6.0628898
0.1608006	2.9300587
0.1594402	2.9379302
0.7340357	6.0603068
0.1564975	2.9308791
0.7357829	6.0609874
0.7378025	6.0580204
0.8125331	0.8108800
0.8170343	0.8211774
0.8440339	4.9832990
0.8442431	4.9702439
0.4917359	5.8023820
0.4885755	3.9786526
0.8204159	2.0489642
0.5063418	5.2123560
0.7433428	5.6762122
0.8765289	2.8379926
0.9734258	2.7969774
0.8829067	2.8682217
0.4794417	0.7159341
0.3761940	3.2561212
0.6347050	4.5593236
0.5446971	4.1882666
0.5371170	3.2371145
0.9347855	0.2225295
0.3186600	1.1131710
0.5018656	4.4949210
0.5055307	4.5012041
0.3222204	1.0826277
0.4882620	4.4985861
0.5001734	4.4865434
0.5050487	4.5003315
0.4886619	4.4991097
0.4889863	4.4989352
0.3226058	1.0946705
0.5047311	4.5006805
0.5047311	4.5006805
0.5048844	4.5013787
0.5049173	4.4996333
0.3229912	1.0782644
0.3532251	2.5406409
0.4952193	4.5013787
0.4923212	4.4816565
0.5483917	5.3519474
0.6881036	3.3948399
0.3163449	1.8183887
0.2608533	5.4721308
0.7848191	2.4090605
0.5452177	5.3588764
0.7814262	5.2779629
0.5541836	2.7799604
0.9529863	3.3868114
0.8057750	3.0769980
0.1348499	0.4911357
0.8914529	1.9638968
0.7038161	3.9830159
0.1473997	0.2544690
0.7911703	0.2841396
0.4541463	1.4816100
0.4165670	5.0978973
0.4148271	5.1092419
0.4177965	5.1047390
0.4178990	5.1056291
0.3486674	3.7690385
0.4650334	1.4126695
0.7615614	3.9563123
0.5747933	3.7990582
0.1796401	2.6629361
0.4100279	0.2579597
0.1891870	2.5496817
0.1855557	2.6138924
0.2930647	3.1040855
0.4200533	3.8660788
0.1269500	0.7988372
0.4190783	3.8554323
0.2978184	3.1202473
0.9601221	2.6959752
0.2930079	3.1283456
0.5703899	5.8982006
0.2949609	3.1214166
0.3436445	0.5581563
0.2928184	3.1294626
0.2927805	3.1361647
0.2939083	3.1352746
0.2954258	3.1318188
0.2940695	3.1245233
0.3323650	5.2637210
0.7328010	4.3914229
0.4395211	4.1498694
0.4399689	4.1493458
0.4594941	4.1640065
0.4395002	4.1491712
0.4385218	4.1601668
0.4403439	4.1596432
0.4415947	4.1592941
0.4332775	4.1594687
0.4597583	4.1680208
0.4532834	4.1571997
0.4518956	4.1559780
0.4595892	4.1652283
0.4591242	4.1603413
0.4594941	4.1640065
0.4595469	4.1648792
0.4365983	4.1563271
0.4597160	4.1664500
0.4595363	4.1645301
0.3626860	0.8126253
0.4595363	4.1645301
0.4595998	4.1652283
0.4595469	4.1648792
0.3814630	0.7887143
0.4367230	4.1505675
0.3675321	0.7819075
0.3678293	0.7801622
0.3678293	0.7801622
0.4378249	4.1510911
0.6070537	0.1747075
0.3724829	3.0637161
0.6172510	5.7594469
0.7187052	0.5656612
0.7213554	0.5674065
0.5672252	2.2954396
0.2488646	2.7383343
0.2500140	2.7287525
0.6104026	5.7607210
0.2476509	2.7198164
0.2492075	2.7310738
0.2491890	2.7302360
0.2492075	2.7310738
0.2499584	2.7529253
0.2488739	2.7299044
0.8306288	4.6732936
0.2505333	2.7258029
0.3723139	3.6486108
0.5943469	0.1625949
0.6695680	5.2947181
0.6703266	5.2800050
0.6708327	5.3022055
0.6675477	5.2905467
0.5751068	3.3262485
0.4564326	2.6258304
0.4495437	2.6387284
0.4510446	2.6104366
0.8391591	2.8397380
0.7670081	2.9443006
0.6543941	4.1484731
0.6398464	4.1531855
0.6401909	4.1617376
0.2138338	0.5475098
0.2162990	0.5483825
0.6575020	4.1472514
0.2181267	0.5290093
0.2173954	0.5218534
0.2156596	0.5255186
0.2927899	4.5418703
0.2931121	4.5415212
0.2889944	4.5544367
0.5419392	1.0328859
0.2928563	4.5483280
0.5361953	1.0477211
0.2948186	4.5205773
0.6700737	2.6389727
0.0960248	5.6440108
0.5224541	0.9293878
0.9562721	3.5931093
0.3466525	2.9314376
0.3403012	2.8828825
0.1685091	0.9990265
0.7531847	3.6267942
0.2404111	3.8302996
0.3519692	2.9055718
0.3306603	2.9290639
0.5007081	3.4976398
0.4327386	1.5015068
0.8082391	3.5702455
0.4993228	3.2008640
0.2651078	2.5459641
0.5951738	5.4953437
0.2639500	2.5710096
0.2616270	2.5451962
0.5926948	5.4880831
0.2668271	2.5635571
0.2650798	2.5313208
0.2629981	2.5402395
0.8919385	0.8691740
0.6689110	4.0753438
0.4646938	2.4817011
0.4736591	0.2097886
0.6737470	4.7357467
0.8086288	0.3799582
0.3125091	2.3125264
0.3074300	2.2900116
0.6485395	1.1011282
0.3096473	2.2874460
0.3120015	2.2878823
0.3082421	2.2744258
0.3165945	2.3121249
0.3171322	2.3102574
0.3164793	2.3078838
0.3156922	2.2665369
0.3148671	2.2878474
0.3194292	2.3224398
0.8748482	2.0917597
0.8500139	4.2558108
0.3203816	2.2905701
0.3205066	2.2870969
0.3212285	2.2761886
0.3205163	2.2851247
0.3243216	2.2869224
0.6871525	1.1440633
0.3259620	2.2783004
0.7020819	4.3645449
0.7978610	0.3878122
0.7010272	4.3615778
0.8968550	2.0962452
0.3274204	2.2799061
0.3304377	2.2609170
0.7850730	2.7778486
0.6966241	4.3683846
0.9540359	2.3852368
0.3296635	2.2572518
0.7180437	1.0681415
0.6175644	3.0027517
0.7075155	5.2604049
0.7230152	4.1242130
0.2117358	1.5137241
0.7039858	5.2610332
0.8751872	2.3092277
0.7021601	5.2472800
0.2095485	1.5552629
0.2095485	1.5568337
0.2119182	1.5133750
0.7165238	4.1069343
0.2110065	1.5604989
0.2113711	1.5173893
0.5775015	1.9717159
0.5857585	5.8268690
0.3749692	2.3609592
0.9136697	6.0271106
0.2796754	1.4306464
0.2938419	1.4533357
0.3011562	1.4156366
0.2970680	1.4133676
0.5837676	5.0430067
0.2980179	1.4124950
0.2979229	1.4107496
0.2972580	1.4224433
0.2774185	1.4261085
0.2977329	1.4151130
0.2925152	1.4250613
0.2972580	1.4152875
0.2988733	1.4131931
0.3007755	1.4213961
0.2995388	1.4086552
0.5822476	5.0406505
0.5817803	5.0411916
0.2811815	1.3835225
0.2969730	1.4110987
0.6421611	3.7796850
0.5980729	1.9751193
0.2547109	5.4034696
0.6276394	1.9710876
0.2536890	5.4075536
0.6300140	1.9725537
0.6294290	1.9621341
0.2563843	5.4227380
0.6285886	1.9725362
0.2558264	5.4219002
0.6847143	1.4002777
0.2571285	5.4248324
0.6295264	1.9506149
0.6303797	1.9642459
0.6314289	1.9711050
0.3271015	4.3706535
0.8582699	0.9332276
0.2606669	5.4377653
0.4531151	2.4270723
0.5195249	1.8257017
0.3806634	4.3706535
0.5198796	1.8259635
0.3816229	4.3636722
0.5191260	1.8275866
0.5333785	1.8369416
0.5207556	1.8291225
0.5168460	1.8259984
0.3833835	4.3774603
0.5128716	1.8250908
0.7122929	3.8268089
0.5732850	0.4904375
0.5775830	4.9852014
0.5883400	4.9547803
0.7015089	0.9203121
0.6481552	4.1360813
0.9660767	2.5586352
0.3898334	2.3568054
0.3903965	2.3694939
0.3933360	2.3680802
0.3896525	2.3578176
0.3905775	2.3500509
0.7586288	1.2718214
0.4528838	5.7556421
0.3912717	2.3516741
0.3875030	2.3315853
0.3896525	2.3470490
0.3915032	2.3676613
0.3886276	2.3699302
0.6132690	2.2304959
0.6162271	2.2245967
0.6169256	2.2407933
0.6157335	2.2309148
0.6104505	2.2297977
0.5711188	2.2380706
0.6086073	2.2144039
0.3254697	4.6478118
0.3225094	4.6497317
0.3268890	4.6504298
0.3236081	4.6540950
0.3244470	4.6502553
0.3264061	4.6596800
0.3242638	4.6628216
0.3228852	4.6523497
0.3247364	4.6602036
0.5511191	0.9402089
0.3186696	4.6663123
0.3277006	4.6753880
0.3257979	4.6575856
0.4072274	1.9871795
0.6448266	0.9803514
0.8307321	1.8378142
0.2388792	5.9980858
0.2265521	6.0080342
0.5909273	0.2478368
0.2336274	5.9972306
0.3181314	4.4272022
0.2585710	1.7967467
0.8361298	0.4907866
0.6165281	5.4605069
0.8174127	1.8616031
0.7521867	0.8595747
0.3330435	4.7991510
0.2760750	1.7613165
0.6201471	5.4707694
0.2738505	1.7719455
0.2237739	4.3996260
0.8313960	0.9524262
0.8555457	3.5538394
0.7156129	1.8428932
0.0670396	2.6631455
0.3446693	3.8772489
0.4964043	2.4167051
0.8560143	6.2615781
0.8586792	3.5520941
0.4694349	2.3901935
0.8509012	3.5561084
0.4985271	2.4010320
0.4682001	2.3916596
0.8614423	3.5693729
0.9747183	4.0599849
0.4641633	2.4252048
0.4998135	2.4111025
0.5186608	1.6726258
0.5031663	6.1809439
0.7008580	0.6201155
0.4481597	1.5624187
0.5265712	6.1517271
0.5096354	5.1739238
0.9342787	3.2370622
0.8169179	3.1249248
0.4051433	0.7738790
0.5928127	0.4405211
0.9044098	6.1981005
0.4935795	6.1256693
0.4699249	3.3463198
0.3735167	2.5588621
0.2365743	1.2592551
0.5393454	5.0126380
0.5421650	5.0112068
0.5404724	5.0157796
0.5393454	5.0194273
0.2606576	1.8573968
0.8688885	0.7644542
0.5261255	1.4765485
0.5559073	5.7934983
0.5207889	1.5029030
0.5312618	1.4849261
0.5486188	5.8045637
0.5269057	1.4875441
0.5530548	1.4976670
0.5464636	5.8099218
0.5504367	5.8252109
0.5456706	5.8192768
0.5309261	1.4840535
0.5586521	1.4898130
0.5276864	1.4842280
0.6093251	4.7786469
0.7569253	4.4371506
0.5929306	0.4654793
0.3045097	2.6390251
0.7213289	2.3867901
0.4152363	4.7414993
0.4972312	2.1290050
0.4849809	2.1520433
0.4922019	2.1418681
0.3624885	5.5764317
0.4675513	2.1644003
0.3615015	5.5741453
0.3624885	5.5764317
0.7855385	3.3950145
0.4795490	0.0096866
0.4919309	2.1547660
0.3614028	5.5796431
0.3617976	5.5795733
0.3650577	5.5812488
0.4079906	4.7220948
0.4902954	2.1344679
0.8109406	6.2828362
0.2035068	4.2296309
0.2031797	4.2318998
0.8409155	6.2770068
0.8407219	6.2756804
0.8333164	6.2789267
0.2032978	4.2317253
0.8650670	5.3378626
0.7463549	2.8481330
0.4872466	4.5612435
0.5217433	2.7144233
0.6573770	1.5425220
0.5121664	2.7003909
0.5164038	2.6877896
0.5148572	2.6882434
0.5347356	5.9922215
0.5127394	2.6962370
0.5113075	2.7127653
0.5347356	5.9922215
0.5139633	2.6904599
0.5104601	2.6854509
0.5193808	2.7118053
0.5094925	2.6926067
0.5121444	2.6959926
0.5193254	2.7122940
0.5057608	2.6810701
0.5185722	2.7003560
0.5134670	2.7073896
0.9610953	3.7782888
0.9475724	3.7857937
0.3459879	4.9553563
0.4377417	1.9783656
0.3963318	6.1842950
0.3893007	2.9509503
0.3778286	1.9516621
0.3779084	1.9482587
0.3549437	1.9749448
0.3773500	1.9510512
0.4891377	4.6640434
0.3734670	1.9742990
0.3486577	1.9807916
0.3473662	1.9773882
0.3453822	1.9705116
0.3536374	1.9756080
0.3840142	2.0314062
0.5170229	3.4758232
0.8745402	3.8404225
0.6666524	2.4196023
0.5275860	2.8106084
0.2855558	3.4711108
0.3013466	3.4527849
0.2990539	3.4911821
0.4114558	0.9588839
0.6994275	0.7628834
0.5736329	5.2644192
0.2831506	1.8898251
0.9794091	3.3088825
0.2830280	1.8900345
0.2834711	1.8982899
0.2839803	1.8894760
0.5725895	5.2838447
0.2835465	1.8971729
0.5737489	5.2811220
0.9795459	3.3105754
0.2828961	1.8907152
0.2828584	1.8897552
0.5751416	5.2770204
0.2800989	1.8937521
0.9808464	3.3075037
0.2819067	1.8908723
0.6888368	4.0730749
0.8513225	4.4011968
0.6081171	2.5152114
0.2185838	0.7675958
0.9206107	0.9890781
0.9254268	0.9731956
0.6046677	5.2542264
0.4362659	0.5471607
0.8297738	5.1871360
0.7316214	6.0671310
0.8063221	0.8436922
0.7369942	6.0429233
0.7334987	6.0574444
0.7318894	6.0510565
0.7334987	6.0570604
0.1602278	2.9277898
0.1636040	2.9553660
0.1567925	2.9554358
0.7098753	6.0374779
0.1586081	2.9445275
0.7363211	6.0652111
0.7364557	6.0652635
0.7367249	6.0659965
0.8100731	0.8335693
0.7400961	6.0547392
0.8309533	5.1677977
0.7355139	6.0645654
0.8706205	5.2297395
0.5007627	5.2273833
0.6769236	5.8186310
0.5090858	5.2152009
0.3487262	4.5689229
0.4290138	1.0899581
0.6575020	0.8107054
0.5389512	2.3396488
0.3732283	3.2481101
0.3955041	3.2785486
0.7111885	5.2060728
0.8647771	3.3222342
0.7206922	5.1776065
0.4976231	4.4970154
0.4976340	4.5076619
0.3227021	1.0995574
0.4882620	4.4985861
0.5006754	4.4868924
0.5048954	4.5008551
0.5056403	4.5032985
0.5008719	4.4872415
0.4901006	4.5034731
0.4886619	4.5017277
0.5018110	4.4896850
0.4943177	4.4991097
0.5047311	4.5006805
0.5047530	4.4984116
0.5052568	4.4999824
0.5062322	4.5060911
0.8501643	2.0747776
0.7221518	1.5547393
0.7359174	0.7836528
0.3212285	1.8362085
0.3191696	1.8144443
0.3150206	1.8494207
0.3193138	1.8082309
0.3204393	1.8137811
0.8464277	3.6589082
0.7117274	2.4920858
0.5364200	1.2877039
0.5234987	2.5433636
0.5307024	1.2601277
0.4819663	3.4332372
0.6702887	1.6563943
0.5063418	5.0215915
0.4078889	4.2931609
0.4190270	5.0989969
0.4599486	1.4308209
0.4157480	5.1028366
0.4177965	5.1040932
0.4330495	1.4091788
0.4315994	1.4016739
0.8987462	5.1701539
0.5149234	1.4568263
0.8399179	4.7400455
0.1874430	2.5962645
0.1857182	2.5768390
0.1900639	2.5760013
0.1830383	2.5330662
0.2858106	3.0997746
0.2940126	3.1196190
0.1235819	0.8400270
0.7392051	1.9328823
0.2949799	3.1183274
0.2953309	3.1142084
0.2926099	3.1312079
0.2899970	3.0913970
0.2944582	3.1205614
0.6992716	1.9475431
0.2977994	3.1194793
0.2950748	3.1301258
0.2953214	3.1283282
0.6313435	3.4304446
0.4805583	2.1915576
0.4191501	1.6862603
0.4496591	4.1510911
0.4399585	4.1650537
0.4391150	4.1493458
0.4398231	4.1545818
0.4377105	4.1540582
0.4417616	4.1591196
0.4399480	4.1598177
0.3702089	0.7881907
0.4403751	4.1594687
0.4518325	4.1568507
0.4593989	4.1643556
0.4509711	4.1556289
0.4357466	4.1516147
0.4595046	4.1645301
0.4384802	4.1647047
0.4592510	4.1608649
0.4343766	4.1545818
0.4329562	4.1503930
0.4595152	4.1647047
0.3628835	0.8122762
0.4383033	4.1655773
0.4596632	4.1669736
0.4401251	4.1489967
0.4529679	4.1566761
0.3657501	0.7761479
0.3659480	0.7754498
0.4345841	4.1612140
0.3670369	0.7744026
0.4391150	4.1695916
0.3428641	1.4683455
0.7168541	0.5647885
0.2480678	2.7417203
0.1754273	5.2838447
0.2496061	2.7295379
0.2496061	2.7295379
0.2474657	2.7360130
0.2501438	2.7274958
0.2494578	2.7298346
0.2497822	2.7286478
0.2493095	2.7304629
0.2496061	2.7295379
0.2506817	2.7450015
0.2496154	2.7296251
0.2496061	2.7295379
0.2481234	2.7814440
0.8599080	4.6710247
0.8367527	4.6848128
0.6660349	5.2991163
0.2754834	2.9467615
0.6719721	5.2811569
0.8810139	0.1301841
0.8941503	5.5961539
0.5742129	4.7558075
0.4378873	2.6659032
0.5201235	1.5702727
0.2415560	1.7526945
0.2119182	0.5438446
0.2128302	0.5539675
0.2124654	0.5508259
0.2137426	0.5351179
0.6397972	4.1631339
0.6359054	4.1631339
0.2129214	0.5424483
0.6400186	4.1622612
0.2321554	0.5546656
0.3649588	5.1143907
0.9320094	3.1777733
0.2955207	3.3578389
0.2798730	4.5385542
0.2958149	4.5588000
0.2928752	4.5500734
0.2885123	4.5488516
0.5441993	1.0527826
0.2967926	4.5502479
0.2935102	4.5443138
0.7478234	5.8665927
0.3323650	0.8443903
0.5661300	3.9701004
0.2770896	4.5245916
0.2389715	2.7790878
0.3312993	2.8932148
0.3518908	2.9165324
0.5616329	0.4848525
0.3475618	2.9121691
0.2855369	4.5141196
0.9447277	6.2663080
0.8925498	2.1393199
0.8211170	2.8307146
0.9394074	1.4041174
0.9508072	2.2136011
0.7045080	0.2848377
0.2635953	2.5357540
0.9559213	2.2343880
0.2647063	2.5444108
0.2651639	2.5249678
0.2661168	2.5456325
0.2639407	2.5375517
0.5731690	5.4530544
0.6360892	5.0687678
0.4264846	4.4504151
0.8605457	1.1243411
0.4618319	4.0557961
0.5834167	6.1490568
0.5319333	5.5223788
0.3105465	2.2943575
0.3132660	2.2977609
0.6193258	2.3864061
0.3140136	2.2915999
0.9273402	0.4865978
0.3135919	2.2900291
0.5253457	5.5292031
0.8593010	4.2504003
0.3186696	2.3069413
0.3159609	2.2791382
0.3199294	2.3084946
0.3188042	2.2805170
0.3220663	2.3098560
0.3203334	2.2912333
0.3203623	2.2901163
0.3203816	2.2907795
0.3267152	2.3135561
0.3260682	2.3108159
0.3259910	2.3170642
0.3281742	2.3058417
0.6902403	1.1466813
0.6883093	1.1531390
0.7763227	2.7925443
0.5285011	4.5217990
0.7021341	4.3645449
0.2484013	5.6057881
0.3286962	2.3002567
0.9915881	1.7873742
0.7668557	2.7727173
0.7228159	6.1964424
0.6923037	1.1379547
0.9899625	5.2506311
0.7039858	5.2545406
0.1956485	1.4940018
0.2116446	1.5510741
0.2096396	1.5564846
0.3238105	2.7134285
0.2083645	1.5568337
0.2117358	1.5601498
0.2117358	1.5601498
0.7041163	5.2564081
0.2116446	1.5603244
0.6830748	4.1123448
0.5856413	0.6520550
0.5881990	2.5429098
0.7622097	0.4708898
0.3004900	1.4191272
0.5611738	5.0423435
0.2999193	1.4194763
0.2974479	1.4135422
0.2964983	1.4100515
0.2980179	1.4105751
0.2977329	1.4154620
0.2967831	1.4093534
0.2998241	1.4104006
0.2971630	1.4128440
0.2965932	1.4152875
0.2998241	1.4172074
0.2993487	1.4112732
0.2874066	1.4524630
0.2996339	1.4088298
0.2996339	1.4213961
0.5816635	5.0410519
0.5810797	5.0400396
0.2792991	1.3555972
0.5840017	5.0328663
0.4973836	1.3870132
0.5869546	1.9842648
0.6290391	1.9720475
0.5849149	1.9629369
0.2563843	5.4268046
0.6279435	1.9639666
0.5847509	1.9609472
0.6316365	1.9600397
0.4019974	6.2325708
0.5120563	4.2675046
0.2456236	5.4155123
0.3353815	4.3758895
0.6315510	1.9731122
0.2548968	5.4288990
0.5885867	1.9357447
0.6332614	1.9499691
0.3217388	0.2164208
0.5891508	2.2637269
0.5034944	1.5055210
0.6925619	5.2408921
0.4842589	1.8577110
0.5436338	2.8113764
0.5320117	1.8372907
0.7793200	4.9882557
0.3836738	4.3757150
0.8274189	5.1184922
0.5199128	1.8373779
0.5163927	1.8262951
0.5156192	1.8128735
0.3822029	4.3675119
0.3799642	5.5880556
0.3662449	6.0914260
0.7043774	0.9279916
0.6457413	4.1380011
0.3903060	2.3521977
0.3898133	2.3514996
0.7580789	1.3016666
0.3898234	2.3489514
0.3908491	2.3475551
0.3911006	2.3509760
0.3898234	2.3489339
0.3860985	2.3354425
0.3859481	2.3281820
0.9866849	4.0414844
0.3607715	2.3749568
0.3213344	4.6404814
0.6189033	2.2396239
0.6099236	2.2282619
0.5810330	2.2535168
0.6143383	2.2293963
0.6189515	2.2267260
0.6076988	2.2273019
0.3213152	4.6465901
0.5436338	0.9251990
0.3246303	4.6478118
0.3236659	4.6567130
0.2798636	5.3176866
0.3229912	4.6600291
0.5386697	0.8897689
0.3243409	4.6595055
0.3235406	4.6575856
0.3226539	4.6656142
0.3250451	4.6600291
0.3252092	4.6582838
0.3237527	4.6568875
0.3241770	4.6588074
0.7336330	4.1983895
0.6355990	4.1833797
0.9102331	3.8327430
0.2592228	1.8097144
0.6545063	4.8948806
0.5891391	3.7941713
0.7965193	2.5068513
0.2614033	1.8143919
0.8095818	1.7619273
0.2753051	1.7584018
0.2758872	1.7606881
0.7524601	0.8600983
0.6152041	5.4590408
0.2760563	1.7607754
0.8589370	3.4496433
0.6203888	0.9025098
0.4514123	3.4746015
0.8185634	3.7494908
0.4648530	3.9414770
0.4729434	2.4096365
0.7140307	1.8256144
0.8579214	3.5517450
0.4740972	2.4087987
0.4699356	2.3900015
0.7147951	1.8259460
0.1861515	5.2503169
0.4968286	2.4045227
0.7077382	1.8406068
0.8573610	3.5524432
0.8579214	3.5517450
0.7140175	1.8254399
0.4973619	2.3929686
0.4634317	2.4244369
0.5012649	2.1002943
0.4988540	2.4111025
0.7918091	3.8212239
0.5971846	4.8674824
0.3558873	0.6977826
0.5674328	3.8299505
0.6380767	3.7875390
0.3740239	2.5499086
0.8336122	0.8471828
0.3750787	2.5763329
0.3707150	2.5495944
0.8319865	0.8517207
0.8638014	0.8450884
0.4461701	5.8438161
0.2356530	1.3138839
0.5426168	5.0175074
0.5435208	5.0152560
0.5406980	5.0070529
0.5417134	5.0185197
0.1469539	5.8947099
0.8285957	0.6965609
0.5625516	5.7927303
0.5471438	5.8198004
0.5461237	5.8145819
0.5554504	1.4955726
0.5237878	1.4917329
0.5607149	5.7920322
0.5201235	1.5088371
0.5580797	1.4920820
0.5339503	1.4849261
0.5487323	5.8080369
0.5295845	1.4823081
0.5281327	1.4824827
0.5462370	5.8036910
0.6056215	4.7719134
0.6185774	0.4923574
0.4893540	1.3840461
0.2585152	1.7963627
0.5904564	1.5205308
0.4915408	2.1335254
0.3644644	5.5758557
0.3627848	5.5742849
0.4927224	2.1329145
0.3617976	5.5757161
0.4891377	2.1551675
0.3618962	5.5790148
0.3624885	5.5745293
0.3629823	5.5754717
0.4949259	2.1419902
0.3644644	5.5761873
0.3601207	5.5826625
0.4073800	4.7165778
0.3605151	5.5803238
0.4622237	2.1332287
0.4899166	2.1330018
0.5700430	0.7272787
0.7601423	5.1605721
0.2025800	4.2306781
0.2021531	4.2214279
0.8407219	6.2756804
0.8409155	6.2770068
0.4593144	1.2274901
0.9960633	2.3489514
0.9036327	4.9514467
0.5165696	2.6988899
0.5146254	2.6869518
0.5185611	2.7136728
0.5191371	2.7120846
0.5191039	2.7124686
0.5178748	2.7133063
0.5118910	2.6915246
0.5203563	2.7052429
0.5126292	2.7121893
0.5153651	2.6904076
0.5122656	2.7089081
0.5113075	2.7127653
0.5120342	2.6997102
0.4908584	2.7171111
0.5106142	2.7118577
0.5121995	2.7066392
0.5114286	2.6928685
0.3318805	5.7625885
0.5123978	2.6889066
0.5166138	2.6900934
0.5121223	2.6918562
0.9181469	6.2159378
0.7610652	2.3621286
0.8345001	5.8210919
0.8946844	1.4339625
0.7005978	0.6969100
0.3768417	1.9614534
0.3531368	1.9747877
0.3764232	1.9781213
0.3516162	1.9759047
0.3814929	1.9589925
0.3739643	1.9549607
0.3505673	1.9768472
0.3465743	1.9718381
0.3503126	1.9775104
0.3453236	1.9709480
0.3730096	1.9644728
0.3493919	1.9732867
0.3541088	1.9749448
0.4950563	3.9550906
0.2401157	1.9719253
0.6375243	2.4443336
0.2848009	3.4800120
0.2967451	3.4962436
0.5541950	0.1385442
0.2853010	3.5159658
0.3268987	2.0098164
0.3108814	1.9554669
0.5705056	5.2736520
0.2818596	1.8914657
0.2845179	1.8874863
0.2822176	1.8908199
0.2818973	1.8929841
0.2835182	1.8896854
0.2816901	1.8926001
0.2825568	1.9149753
0.5734009	5.2795163
0.5756063	5.2752926
0.2818408	1.8939091
0.2816901	1.8926001
0.2813792	1.8901218
0.2799483	1.8937695
0.9818057	3.3065786
0.9702357	3.2812714
0.5516881	6.0640941
0.9232744	0.9953613
0.7841988	1.6983171
0.4304301	2.0184384
0.7438713	1.8785328
0.4844097	2.2153813
0.3073345	2.5724757
0.5904564	5.1528228
0.8147086	0.8354891
0.7284108	6.0637276
0.8847408	3.5808920
0.7330962	6.0497650
0.7324255	6.0596261
0.7332303	6.0573222
0.1608633	2.9308441
0.1611140	2.9359056
0.1607380	2.9300762
0.9151920	5.4999514
0.8163069	0.8215265
0.7369942	6.0576015
0.7395560	6.0607431
0.7353795	6.0589105
0.7369942	6.0629946
0.7398260	6.0576364
0.8562412	5.7860283
0.3026797	1.7813703
0.8518796	4.9436102
0.6869726	4.3420301
0.3265606	4.5444883
0.5102951	5.2097206
0.5104051	5.2096682
0.9373069	2.2651756
0.9355707	1.2660618
0.2861977	2.9413161
0.9194344	1.2475613
0.9447773	2.7993510
0.6894675	5.5903594
0.3526952	1.7743366
0.7188773	2.1641559
0.9399004	6.0676197
0.6872810	6.0820187
0.5000971	4.4985861
0.5003589	4.4860198
0.5008064	4.4895104
0.5065611	4.4998079
0.5052130	4.5015532
0.5056403	4.5032985
0.5047311	4.5006805
0.3233767	1.0836749
0.3230876	1.0962413
0.4901006	4.5034731
0.5013304	4.4879396
0.5020732	4.4896850
0.5022699	4.4900340
0.5023792	4.4931756
0.5047311	4.5006805
0.4921152	4.5020768
0.4937531	4.5008551
